LZT_5L12_1_AL,MODBUS TCP/IP,4x,1262,Уставка нижняя аварийная 
LZT_5L12_1_MAN_VALUE,MODBUS TCP/IP,4x,1264,Значение в режиме эмитации 
LZT_5L12_1_MAN_ON,MODBUS TCP/IP,4x_Bit,1266.0,Включен режим эмитации
LZT_5L12_2_YMIN,MODBUS TCP/IP,4x,1267,Значение MIN (для пересчета)
LZT_5L12_2_YMAX,MODBUS TCP/IP,4x,1269,Значение MAX (для пересчета)
LZT_5L12_2_BREAK_TLD,MODBUS TCP/IP,4x,1271,Порог обрыва
LZT_5L12_2_TF,MODBUS TCP/IP,4x,1273,Постоянная времени фильтра
LZT_5L12_2_AH,MODBUS TCP/IP,4x,1275,Уставка верхняя аварийная
LZT_5L12_2_WH,MODBUS TCP/IP,4x,1277,Уставка верхняя предупредительная
LZT_5L12_2_WL,MODBUS TCP/IP,4x,1279,Уставка нижняя предупредительная
LZT_5L12_2_AL,MODBUS TCP/IP,4x,1281,Уставка нижняя аварийная 
LZT_5L12_2_MAN_VALUE,MODBUS TCP/IP,4x,1283,Значение в режиме эмитации 
LZT_5L12_2_MAN_ON,MODBUS TCP/IP,4x_Bit,1285.0,Включен режим эмитации
TZT_5T12_1_YMIN,MODBUS TCP/IP,4x,1286,Значение MIN (для пересчета)
TZT_5T12_1_YMAX,MODBUS TCP/IP,4x,1288,Значение MAX (для пересчета)
TZT_5T12_1_BREAK_TLD,MODBUS TCP/IP,4x,1290,Порог обрыва
TZT_5T12_1_TF,MODBUS TCP/IP,4x,1292,Постоянная времени фильтра
TZT_5T12_1_AH,MODBUS TCP/IP,4x,1294,Уставка верхняя аварийная
TZT_5T12_1_WH,MODBUS TCP/IP,4x,1296,Уставка верхняя предупредительная
TZT_5T12_1_WL,MODBUS TCP/IP,4x,1298,Уставка нижняя предупредительная
TZT_5T12_1_AL,MODBUS TCP/IP,4x,1300,Уставка нижняя аварийная 
TZT_5T12_1_MAN_VALUE,MODBUS TCP/IP,4x,1302,Значение в режиме эмитации 
TZT_5T12_1_MAN_ON,MODBUS TCP/IP,4x_Bit,1304.0,Включен режим эмитации
TZT_5T12_2_YMIN,MODBUS TCP/IP,4x,1305,Значение MIN (для пересчета)
TZT_5T12_2_YMAX,MODBUS TCP/IP,4x,1307,Значение MAX (для пересчета)
TZT_5T12_2_BREAK_TLD,MODBUS TCP/IP,4x,1309,Порог обрыва
TZT_5T12_2_TF,MODBUS TCP/IP,4x,1311,Постоянная времени фильтра
TZT_5T12_2_AH,MODBUS TCP/IP,4x,1313,Уставка верхняя аварийная
TZT_5T12_2_WH,MODBUS TCP/IP,4x,1315,Уставка верхняя предупредительная
TZT_5T12_2_WL,MODBUS TCP/IP,4x,1317,Уставка нижняя предупредительная
TZT_5T12_2_AL,MODBUS TCP/IP,4x,1319,Уставка нижняя аварийная 
TZT_5T12_2_MAN_VALUE,MODBUS TCP/IP,4x,1321,Значение в режиме эмитации 
TZT_5T12_2_MAN_ON,MODBUS TCP/IP,4x_Bit,1323.0,Включен режим эмитации
PZT_5P14_1_YMIN,MODBUS TCP/IP,4x,1324,Значение MIN (для пересчета)
PZT_5P14_1_YMAX,MODBUS TCP/IP,4x,1326,Значение MAX (для пересчета)
PZT_5P14_1_BREAK_TLD,MODBUS TCP/IP,4x,1328,Порог обрыва
PZT_5P14_1_TF,MODBUS TCP/IP,4x,1330,Постоянная времени фильтра
PZT_5P14_1_AH,MODBUS TCP/IP,4x,1332,Уставка верхняя аварийная
PZT_5P14_1_WH,MODBUS TCP/IP,4x,1334,Уставка верхняя предупредительная
PZT_5P14_1_WL,MODBUS TCP/IP,4x,1336,Уставка нижняя предупредительная
PZT_5P14_1_AL,MODBUS TCP/IP,4x,1338,Уставка нижняя аварийная 
PZT_5P14_1_MAN_VALUE,MODBUS TCP/IP,4x,1340,Значение в режиме эмитации 
PZT_5P14_1_MAN_ON,MODBUS TCP/IP,4x_Bit,1342.0,Включен режим эмитации
PZT_5P14_2_YMIN,MODBUS TCP/IP,4x,1343,Значение MIN (для пересчета)
PZT_5P14_2_YMAX,MODBUS TCP/IP,4x,1345,Значение MAX (для пересчета)
PZT_5P14_2_BREAK_TLD,MODBUS TCP/IP,4x,1347,Порог обрыва
PZT_5P14_2_TF,MODBUS TCP/IP,4x,1349,Постоянная времени фильтра
PZT_5P14_2_AH,MODBUS TCP/IP,4x,1351,Уставка верхняя аварийная
PZT_5P14_2_WH,MODBUS TCP/IP,4x,1353,Уставка верхняя предупредительная
PZT_5P14_2_WL,MODBUS TCP/IP,4x,1355,Уставка нижняя предупредительная
PZT_5P14_2_AL,MODBUS TCP/IP,4x,1357,Уставка нижняя аварийная 
PZT_5P14_2_MAN_VALUE,MODBUS TCP/IP,4x,1359,Значение в режиме эмитации 
PZT_5P14_2_MAN_ON,MODBUS TCP/IP,4x_Bit,1361.0,Включен режим эмитации
LZT_5L13_1_YMIN,MODBUS TCP/IP,4x,1362,Значение MIN (для пересчета)
LZT_5L13_1_YMAX,MODBUS TCP/IP,4x,1364,Значение MAX (для пересчета)
LZT_5L13_1_BREAK_TLD,MODBUS TCP/IP,4x,1366,Порог обрыва
LZT_5L13_1_TF,MODBUS TCP/IP,4x,1368,Постоянная времени фильтра
LZT_5L13_1_AH,MODBUS TCP/IP,4x,1370,Уставка верхняя аварийная
LZT_5L13_1_WH,MODBUS TCP/IP,4x,1372,Уставка верхняя предупредительная
LZT_5L13_1_WL,MODBUS TCP/IP,4x,1374,Уставка нижняя предупредительная
LZT_5L13_1_AL,MODBUS TCP/IP,4x,1376,Уставка нижняя аварийная 
LZT_5L13_1_MAN_VALUE,MODBUS TCP/IP,4x,1378,Значение в режиме эмитации 
LZT_5L13_1_MAN_ON,MODBUS TCP/IP,4x_Bit,1380.0,Включен режим эмитации
LZT_5L13_2_YMIN,MODBUS TCP/IP,4x,1381,Значение MIN (для пересчета)
LZT_5L13_2_YMAX,MODBUS TCP/IP,4x,1383,Значение MAX (для пересчета)
LZT_5L13_2_BREAK_TLD,MODBUS TCP/IP,4x,1385,Порог обрыва
LZT_5L13_2_TF,MODBUS TCP/IP,4x,1387,Постоянная времени фильтра
LZT_5L13_2_AH,MODBUS TCP/IP,4x,1389,Уставка верхняя аварийная
LZT_5L13_2_WH,MODBUS TCP/IP,4x,1391,Уставка верхняя предупредительная
LZT_5L13_2_WL,MODBUS TCP/IP,4x,1393,Уставка нижняя предупредительная
LZT_5L13_2_AL,MODBUS TCP/IP,4x,1395,Уставка нижняя аварийная 
LZT_5L13_2_MAN_VALUE,MODBUS TCP/IP,4x,1397,Значение в режиме эмитации 
LZT_5L13_2_MAN_ON,MODBUS TCP/IP,4x_Bit,1399.0,Включен режим эмитации
TZT_5T13_1_YMIN,MODBUS TCP/IP,4x,1400,Значение MIN (для пересчета)
TZT_5T13_1_YMAX,MODBUS TCP/IP,4x,1402,Значение MAX (для пересчета)
TZT_5T13_1_BREAK_TLD,MODBUS TCP/IP,4x,1404,Порог обрыва
TZT_5T13_1_TF,MODBUS TCP/IP,4x,1406,Постоянная времени фильтра
TZT_5T13_1_AH,MODBUS TCP/IP,4x,1408,Уставка верхняя аварийная
TZT_5T13_1_WH,MODBUS TCP/IP,4x,1410,Уставка верхняя предупредительная
TZT_5T13_1_WL,MODBUS TCP/IP,4x,1412,Уставка нижняя предупредительная
